"","text","created_at.x","author_id","id","lang","possibly_sensitive","reply_settings","conversation_id","created_at.y","name","url","description","location","profile_image_url","verified","username","protected","public_metrics.x_retweet_count","public_metrics.x_reply_count","public_metrics.x_like_count","public_metrics.x_quote_count","public_metrics.x_impression_count","public_metrics.y_followers_count","public_metrics.y_following_count","public_metrics.y_tweet_count","public_metrics.y_listed_count","in_reply_to_user_id","pinned_tweet_id","geo_place_id","text_with_display_links"
"35","RT @CharlieFrago: Baptism by sewage!( h/t @TMarreroTimes) @cljohnst 2nd day on @StPeteFL involves a spill near Boca Ciega Bay: https://t.co…",2018-05-02 17:51:31,"33069210","991736959021342721","en",FALSE,"everyone","991736959021342721","2009-04-19T00:39:54.000Z","@MandaGator (she/her)",NA,"like: kitties, soup, Rays ⚾ & Lightning 🏒 

#MaskedForever #IronKitty","fascist Floriduh","https://pbs.twimg.com/profile_images/1610520480380846082/40uZveCe_normal.jpg",FALSE,"MandaGator",FALSE,3,0,0,0,0,1522,1605,212337,62,NA,"1055939044771799041",NA,"Baptism by sewage!( h/t @TMarreroTimes) @cljohnst 2nd day on @StPeteFL involves a spill near Boca Ciega Bay: https://t.co/MsWAlVUJWr"
"36","RT @TMarreroTimes: Of course new @TB_Times St. Pete City Hall beat reporter @cljohnst gets a baptism by sewage.
https://t.co/gcdvEKgiKX",2018-05-02 18:48:37,"157814573","991751330699018240","en",FALSE,"everyone","991751330699018240","2010-06-21T00:06:06.000Z","Kathryn Varn",NA,"Statewide enterprise reporter @USAToday Network Florida 🍊 // Contributing writer to @A24's 'Florida!' book 🦩 // @TB_Times @UF alum // she/her // 727-238-5315","kvarn@gannett.com","https://pbs.twimg.com/profile_images/1566495684932653059/HqvHHdUf_normal.jpg",TRUE,"kathrynvarn",FALSE,4,0,0,0,0,5915,2314,18034,173,NA,"1572938645941755907",NA,"Of course new @TB_Times St. Pete City Hall beat reporter @cljohnst gets a baptism by sewage.
https://t.co/gcdvEKgiKX"
"37","In a #Florida city plagued with repeated sewage spills, nearly 3,000 gallons of treated sewage just spilled into a canal that leads to a bay.   via @cljohnst. http   www tampabay com blogs baybuzz 2018 05 02 reclaimed water spilled into canal at boca ciega bay",2018-05-02 19:18:52,"62575859","991758942731689984","en",FALSE,"everyone","991758942731689984","2009-08-03T17:55:56.000Z","Craig Pittman","https://t.co/Y1kqEYKFCg","THE STATE YOU'RE IN & MANATEE INSANITY both out in paperback now! Other books: NYT bestseller OH, FLORIDA! & CAT TALE. Columnist, Florida Phoenix. Florida man.","St. Petersburg FL","https://pbs.twimg.com/profile_images/1438867672494657541/cMKAyT15_normal.jpg",FALSE,"craigtimes",FALSE,4,1,2,1,0,20627,2285,180255,859,NA,"1437092398249689093",NA,"In a #Florida city plagued with repeated sewage spills, nearly 3,000 gallons of treated sewage just spilled into a canal that leads to a bay.  https://t.co/0rB4yKFiVQ via @cljohnst"
"38","RT @craigtimes: In a #Florida city plagued with repeated sewage spills, nearly 3,000 gallons of treated sewage just spilled into a canal th…",2018-05-02 19:19:58,"501405753","991759218842787844","en",FALSE,"everyone","991759218842787844","2012-02-24T03:24:55.000Z","Joey Maier","http://t.co/TAvpsLEDZF","They pay me to talk about biology, but these tweets are mine. I spend my spare time underwater or building stuff.","Central FL","https://pbs.twimg.com/profile_images/875458470153261057/yHBg8zMX_normal.jpg",FALSE,"JoeyMaier",FALSE,4,0,0,0,0,1353,1899,51196,96,NA,"928818122538344448",NA,"In a #Florida city plagued with repeated sewage spills, nearly 3,000 gallons of treated sewage just spilled into a canal that leads to a bay.  https://t.co/0rB4yKFiVQ via @cljohnst"
"39","RT @craigtimes: In a #Florida city plagued with repeated sewage spills, nearly 3,000 gallons of treated sewage just spilled into a canal th…",2018-05-02 19:26:20,"1155421141","991760821444366336","en",FALSE,"everyone","991760821444366336","2013-02-06T23:33:31.000Z","roger scheu",NA,"",NA,"https://pbs.twimg.com/profile_images/622979345917808642/OC7_zBOu_normal.jpg",FALSE,"kayakcowboy",FALSE,4,0,0,0,0,825,1642,58207,34,NA,NA,NA,"In a #Florida city plagued with repeated sewage spills, nearly 3,000 gallons of treated sewage just spilled into a canal that leads to a bay.  https://t.co/0rB4yKFiVQ via @cljohnst"
"40","RT @TMarreroTimes: Of course new @TB_Times St. Pete City Hall beat reporter @cljohnst gets a baptism by sewage.
https://t.co/gcdvEKgiKX",2018-05-02 20:42:17,"119945205","991779936842199041","en",FALSE,"everyone","991779936842199041","2010-03-05T01:07:56.000Z","Mark Puente","https://t.co/oEoq0MEPcp","Investigative reporter at @marshallproj Once: @TB_Times, @LATimes, @baltimoresun, @theplaindealer, trucker & Teamster. Email: mpuente@themarshallproject.org","Cleveland, OH","https://pbs.twimg.com/profile_images/1107681713327505408/c3Bt1MN7_normal.png",TRUE,"MarkPuente",FALSE,4,0,0,0,0,5406,3277,22067,250,NA,"1536651712118784000",NA,"Of course new @TB_Times St. Pete City Hall beat reporter @cljohnst gets a baptism by sewage.
https://t.co/gcdvEKgiKX"
"41","@craigtimes @cljohnst @craigtimes just read the book “Mirage” and noticed you are referenced for your great reporting on water management ( or lack thereof) in FL. Is there a more recent book on this subject that you recommend? TIA - PS Love your books too!",2018-05-02 20:49:02,"48394069","991781634503475201","en",FALSE,"everyone","991758942731689984","2009-06-18T16:01:46.000Z","Kathleen Nagro 💉💉💉💉😷👠",NA,"I survived living in FL for nearly 17 years. Back in the NE and feeling great! #VoteBlue2022, #BLM, #savetheplanet, #science, #🚫DM","Massachusetts, USA","https://pbs.twimg.com/profile_images/1494066869434732552/764KvpJQ_normal.jpg",FALSE,"kathleenstips",FALSE,0,1,1,0,0,2525,2458,44553,12,"62575859","462590038615023617",NA,NA
"42","@kathleenstips @cljohnst You may want to read @tmtall's book from 2011. https://t.co/fuLJgFBVIh",2018-05-02 20:52:10,"62575859","991782423364079621","en",FALSE,"everyone","991758942731689984","2009-08-03T17:55:56.000Z","Craig Pittman","https://t.co/Y1kqEYKFCg","THE STATE YOU'RE IN & MANATEE INSANITY both out in paperback now! Other books: NYT bestseller OH, FLORIDA! & CAT TALE. Columnist, Florida Phoenix. Florida man.","St. Petersburg FL","https://pbs.twimg.com/profile_images/1438867672494657541/cMKAyT15_normal.jpg",FALSE,"craigtimes",FALSE,0,1,1,0,0,20633,2286,180260,859,"48394069","1437092398249689093",NA,NA
"43","@craigtimes @cljohnst @tmtall Thanks a million! I appreciate it!",2018-05-02 21:03:23,"48394069","991785246046720000","en",FALSE,"everyone","991758942731689984","2009-06-18T16:01:46.000Z","Kathleen Nagro 💉💉💉💉😷👠",NA,"I survived living in FL for nearly 17 years. Back in the NE and feeling great! #VoteBlue2022, #BLM, #savetheplanet, #science, #🚫DM","Massachusetts, USA","https://pbs.twimg.com/profile_images/1494066869434732552/764KvpJQ_normal.jpg",FALSE,"kathleenstips",FALSE,0,0,0,0,0,2525,2458,44553,12,"62575859","462590038615023617",NA,NA
"44","@TMarreroTimes @MarkPuente @TB_Times @cljohnst 🤦🏼‍♀️",2018-05-02 21:50:23,"17798627","991797074218844161","und",FALSE,"everyone","991722619731890176","2008-12-02T03:45:31.000Z","Shannon Love",NA,"4th Gen. #StPete | Florida Politics | Cat Mom | Trust the Process. Opinions are my own.","St Petersburg, FL","https://pbs.twimg.com/profile_images/1334351986486104071/spcxfod3_normal.jpg",FALSE,"ShannonLoveFL",FALSE,0,0,1,0,0,1423,1301,16846,42,"121790891","1394037644133376001",NA,NA
"45","RT @craigtimes: In a #Florida city plagued with repeated sewage spills, nearly 3,000 gallons of treated sewage just spilled into a canal th…",2018-05-02 22:51:37,"2414913756","991812481784909825","en",FALSE,"everyone","991812481784909825","2014-03-27T21:29:48.000Z","Le Chat Biden Democrat",NA,"#VOTE BLUE 2022 🌊🇺🇸🌊 #BuyARepublicanToday! no DM’s","Florida","https://pbs.twimg.com/profile_images/1044311228661694464/8WGI5ptD_normal.jpg",FALSE,"LeChatNoire4",FALSE,4,0,0,0,0,14256,13683,1102946,336,NA,"1222268511134896129",NA,"In a #Florida city plagued with repeated sewage spills, nearly 3,000 gallons of treated sewage just spilled into a canal that leads to a bay.  https://t.co/0rB4yKFiVQ via @cljohnst"
"46","RT @craigtimes: In a #Florida city plagued with repeated sewage spills, nearly 3,000 gallons of treated sewage just spilled into a canal th…",2018-05-02 23:35:11,"742691911782309888","991823448040181760","en",FALSE,"everyone","991823448040181760","2016-06-14T12:15:25.000Z","E_Pluribusunum",NA,"Master styles _ credo _UNITY _WE ARE one","New Jersey, USA","https://pbs.twimg.com/profile_images/1029699315927793665/DdC9vquA_normal.jpg",FALSE,"SancheLydia",FALSE,4,0,0,0,0,1722,4026,62706,9,NA,"934489052144963584",NA,"In a #Florida city plagued with repeated sewage spills, nearly 3,000 gallons of treated sewage just spilled into a canal that leads to a bay.  https://t.co/0rB4yKFiVQ via @cljohnst"
"47","@TMarreroTimes @TB_Times @cljohnst This urban area is doing what urban arreas do best.... pollute",2018-05-03 03:32:26,"3703583783","991883150941880321","en",FALSE,"everyone","991722619731890176","2015-09-19T04:41:09.000Z","Frank Ripostes",NA,"Political Party: Hasn't been invented yet",NA,"https://pbs.twimg.com/profile_images/1271074267258634244/KyZziOR-_normal.jpg",FALSE,"FrankRipostes",FALSE,0,0,0,0,0,19,17,8085,2,"121790891",NA,NA,NA
"48","@CharlieFrago @TMarreroTimes @cljohnst @StPeteFL ""This is reclaimed water, it isn’t sewage"" Do you even read the articles your company puts out and you link to?",2018-05-03 11:43:54,"1358057720","992006835191369728","en",FALSE,"everyone","991722049138843648","2013-04-16T22:59:02.000Z","Jimbo Bullington",NA,"","Florida, USA","https://pbs.twimg.com/profile_images/883036159013728257/FQ6rJVCu_normal.jpg",FALSE,"jimjambo",FALSE,0,3,1,0,0,23,215,122,0,"17873369",NA,NA,NA
"49","@jimjambo @CharlieFrago @cljohnst @StPeteFL Baptism by reclaimed water for now, but I suspect her sewage baptism will come with the summer rains.",2018-05-03 12:19:15,"121790891","992015728676147200","en",FALSE,"everyone","991722049138843648","2010-03-10T16:00:54.000Z","Tony Marrero","https://t.co/kH6s954QCq","Staff writer for the Tampa Bay Times @tb_times You ain't gonna learn what you don't want to know. -- John Perry Barlow","Tampa Bay","https://pbs.twimg.com/profile_images/1067046507734548480/tt1USnXn_normal.jpg",TRUE,"TMarreroTimes",FALSE,0,3,0,0,0,3339,2853,15827,143,"1358057720",NA,NA,NA
"50","@TMarreroTimes @CharlieFrago @cljohnst @StPeteFL So, its OK for journalist to be mislead?",2018-05-03 12:30:53,"1358057720","992018657910968321","en",FALSE,"everyone","991722049138843648","2013-04-16T22:59:02.000Z","Jimbo Bullington",NA,"","Florida, USA","https://pbs.twimg.com/profile_images/883036159013728257/FQ6rJVCu_normal.jpg",FALSE,"jimjambo",FALSE,0,1,1,0,0,23,215,122,0,"121790891",NA,NA,NA
"51","@TMarreroTimes @jimjambo @cljohnst @StPeteFL More than once, what was first reported by @StPetePW as reclaimed water, turned out to be far dirtier: https://t.co/KE4uBwvp50",2018-05-03 12:51:57,"17873369","992023961083969536","en",FALSE,"everyone","991722049138843648","2008-12-04T18:03:12.000Z","Charlie Frago","https://t.co/uISsduaLRA","Tampa City Hall reporter for @TB_Times. Formerly covered St. Petersburg and Clearwater. Retweets and Favorites aren't endorsements.","Tampa, FL","https://pbs.twimg.com/profile_images/1169326335266873344/TEB8ae5V_normal.jpg",TRUE,"CharlieFrago",FALSE,1,1,2,0,0,4929,3737,14780,155,"121790891",NA,"9e27ffe7ca397c0a",NA
"52","@TMarreroTimes @jimjambo @cljohnst @StPeteFL And, this: https://t.co/riSklY4Kdq",2018-05-03 12:53:16,"17873369","992024289938460672","en",FALSE,"everyone","991722049138843648","2008-12-04T18:03:12.000Z","Charlie Frago","https://t.co/uISsduaLRA","Tampa City Hall reporter for @TB_Times. Formerly covered St. Petersburg and Clearwater. Retweets and Favorites aren't endorsements.","Tampa, FL","https://pbs.twimg.com/profile_images/1169326335266873344/TEB8ae5V_normal.jpg",TRUE,"CharlieFrago",FALSE,0,0,0,0,0,4929,3737,14780,155,"121790891",NA,"9e27ffe7ca397c0a",NA
"53","@jimjambo @TMarreroTimes @cljohnst @StPeteFL &gt;@TB_Times reporting on sewage, unlike some other local cheerleading outlets, has never been corrected.",2018-05-03 12:56:23,"17873369","992025076550852609","en",FALSE,"everyone","991722049138843648","2008-12-04T18:03:12.000Z","Charlie Frago","https://t.co/uISsduaLRA","Tampa City Hall reporter for @TB_Times. Formerly covered St. Petersburg and Clearwater. Retweets and Favorites aren't endorsements.","Tampa, FL","https://pbs.twimg.com/profile_images/1169326335266873344/TEB8ae5V_normal.jpg",TRUE,"CharlieFrago",FALSE,0,1,0,0,0,4929,3737,14780,155,"1358057720",NA,"9e27ffe7ca397c0a",NA
"54","@jimjambo @CharlieFrago @TMarreroTimes @cljohnst @StPeteFL Careful, @Jimjambo — they'll block you, too. https://t.co/6syclC67Sy",2018-05-03 13:22:55,"30131988","992031751106113537","en",FALSE,"everyone","991722049138843648","2009-04-10T02:09:51.000Z","Cathy Salustri 🇺🇦","https://t.co/HrpbzrDuci","Militant Floridian. Speaker, author: 'Backroads of Paradise’. Owner, publisher @gabbernews. All news is hyperlocal. Journalism and science are real.","Gulfport, FL","https://pbs.twimg.com/profile_images/803637599575437312/IMJ60vb0_normal.jpg",FALSE,"CathySalustri",FALSE,0,0,0,0,0,1120,2587,8471,22,"1358057720",NA,NA,NA
"55","@CharlieFrago @TMarreroTimes @cljohnst @StPeteFL @StPetePW ""reclaimed water"" was mentioned once in that article and not in the context you are claiming. Also, equating a purposeful sewage dump to a construction mishap is sloppy journalism.",2018-05-03 14:14:24,"1358057720","992044706602373120","en",FALSE,"everyone","991722049138843648","2013-04-16T22:59:02.000Z","Jimbo Bullington",NA,"","Florida, USA","https://pbs.twimg.com/profile_images/883036159013728257/FQ6rJVCu_normal.jpg",FALSE,"jimjambo",FALSE,0,0,0,0,0,23,215,122,0,"17873369",NA,NA,NA
"56","@CharlieFrago @TMarreroTimes @cljohnst @StPeteFL @TB_Times I don't have much of a problem with the actual reporting. It is the fact that a journalist can claim something in a tweet that isn't even supported by the article they are sharing. I don't have an issue with @TB_Times. Just your sloppy method of journalism specifically.",2018-05-03 14:45:43,"1358057720","992052590790762497","en",FALSE,"everyone","991722049138843648","2013-04-16T22:59:02.000Z","Jimbo Bullington",NA,"","Florida, USA","https://pbs.twimg.com/profile_images/883036159013728257/FQ6rJVCu_normal.jpg",FALSE,"jimjambo",FALSE,0,0,0,0,0,23,215,122,0,"17873369",NA,NA,NA
"57","RT @TMarreroTimes: Of course new @TB_Times St. Pete City Hall beat reporter @cljohnst gets a baptism by sewage.
https://t.co/gcdvEKgiKX",2018-05-03 19:30:02,"1627501111","992124140797812736","en",FALSE,"everyone","992124140797812736","2013-07-28T09:16:16.000Z","MC Wilkins",NA,"",NA,"https://pbs.twimg.com/profile_images/761774660988043265/yQguu_ql_normal.jpg",FALSE,"mcwilkins63",FALSE,4,0,0,0,0,157,76,287127,28,NA,NA,NA,"Of course new @TB_Times St. Pete City Hall beat reporter @cljohnst gets a baptism by sewage.
https://t.co/gcdvEKgiKX"
"58","Tampa Bay has more sewage than you think
If the mainstream media has you believing only St. Petersburg has sewage spills, you've got to read this.

CATHY SALUSTRI  MAY 30,... . https   www cltampa com news views environment article 21006580 tampa bay has more sewage than you think",2018-05-30 12:02:26,"534263140","1001795969510494208","en",FALSE,"everyone","1001795969510494208","2012-03-23T12:49:26.000Z","Florida Issues",NA,"",NA,"https://pbs.twimg.com/profile_images/1169906487172333577/HqrgWFkr_normal.jpg",FALSE,"FloridaIssues",FALSE,0,0,1,0,0,1024,11,135873,38,NA,NA,NA,"Tampa Bay has more sewage than you think
If the mainstream media has you believing only St. Petersburg has sewage spills, you've got to read this.

CATHY SALUSTRI  MAY 30,... https://t.co/ewvX17XTOK"
"59","Some other Tampa Bay cities have let more sewage flow than St. Petersburg.  . https   www cltampa com news views environment article 21006580 st petersburg isnt the only city with sewage spills",2018-05-30 17:20:39,"14193993","1001876050979229697","en",FALSE,"everyone","1001876050979229697","2008-03-21T22:23:23.000Z","Creative Loafing: Tampa Bay","https://t.co/yfgOGOMEdW","Tampa Bay's alternative newsweekly. Local news, reviews, music, movies, food, drinks, sex, local events & more.","Tampa Bay, FL","https://pbs.twimg.com/profile_images/1542872284259651587/a85ifeZZ_normal.jpg",TRUE,"cl_tampabay",FALSE,0,0,0,0,0,69719,2818,51737,779,NA,NA,NA,"Some other Tampa Bay cities have let more sewage flow than St. Petersburg.  https://t.co/l9Aiv8ERI8"
"60","Important perspective on how all communities in the Bay Area is dealing with this early start to the rainy season.   . https   www cltampa com news views environment article 21006580 st petersburg isnt the only city with sewage spills. https   twitter com StPetePW status 1001911712390483968 photo 1",2018-05-30 19:42:21,"804048043804860418","1001911712390483968","en",FALSE,"everyone","1001911712390483968","2016-11-30T19:42:46.000Z","St. Pete Public Works","https://t.co/jwvaQaGS1b","This is the official Twitter account dedicated to news releases and ongoing information from the City of St. Petersburg Public Works Department.","St Petersburg, FL","https://pbs.twimg.com/profile_images/1075104834280439811/bS7JlS49_normal.jpg",FALSE,"StPetePW",FALSE,0,0,0,0,0,775,39,1699,21,NA,NA,"5d231ed8656fcf5a","Important perspective on how all communities in the Bay Area is dealing with this early start to the rainy season.  https://t.co/o6jWitk72r https://t.co/OpclyJ8qQU"
"61","@craigtimes @MoteMarineLab My laymen’s casual observation is that the strongest outbreaks along SWFL tend to correlate with the health of Tampa Bay. We had several relatively calm years as the Bay really recovered, until the major sewage dump in St. Pete.. ",2018-07-06 14:50:23,"125802576","1015246586174156801","en",FALSE,"everyone","1015232561067581440","2010-03-23T22:47:10.000Z","Matt Caldwell","https://t.co/DjAvULXdOb","Christian. Husband. Father. Floridian. Passionate defender of limited government and individual liberties. #2lanetravels","Florida, USA","https://pbs.twimg.com/profile_images/860280695566073856/Uc1SYJ1q_normal.jpg",TRUE,"mattcaldwell_fl",FALSE,0,1,0,0,0,6119,10,9106,126,"62575859",NA,NA,"@craigtimes @MoteMarineLab My laymen’s casual observation is that the strongest outbreaks along SWFL tend to correlate with the health of Tampa Bay. We had several relatively calm years as the Bay really recovered, until the major sewage dump in St. Pete."
